,PID,RA,DEC,EPOC,SUBREGION,NAME,"ATLAS
+GALEX",SDSS,"ATLAS
+ST.LOCUS",Comments
779,SPLUS,345.85,-30.901999999999997,2000,MAIN3.2,SPLUS-s24s68,1.0,,3.0,Atlas_Galex with limited coverage (435 reference stars); larger scatter for r_auto-r_aper
780,SPLUS,347.425,-30.901999999999997,2000,MAIN3.2,SPLUS-s24s69,1.0,,,
781,SPLUS,348.996,-30.901999999999997,2000,MAIN3.2,SPLUS-s24s70,1.0,,,
782,SPLUS,350.56699999999995,-30.901999999999997,2000,MAIN3.2,SPLUS-s24s71,1.0,,,
783,SPLUS,352.142,-30.901999999999997,2000,MAIN3.2,SPLUS-s24s72,1.0,,,
784,SPLUS,353.713,-30.901999999999997,2000,MAIN3.2,SPLUS-s24s73,1.0,,,
785,SPLUS,9.558,-32.227,2000,MAIN3.2,SPLUS-s25s07,1.0,,,
786,SPLUS,11.15,-32.227,2000,MAIN3.2,SPLUS-s25s08,1.0,,,
787,SPLUS,12.742,-32.227,2000,MAIN3.2,SPLUS-s25s09,1.0,,,
788,SPLUS,14.338,-32.227,2000,MAIN3.2,SPLUS-s25s10,1.0,,3.0,Atlas_Galex with limited coverage (370 reference stars); larger scatter for r_auto-r_aper
789,SPLUS,17.521,-32.227,2000,MAIN3.2,SPLUS-s25s12,1.0,,,
790,SPLUS,19.117,-32.227,2000,MAIN3.2,SPLUS-s25s13,1.0,,,
791,SPLUS,20.708000000000002,-32.227,2000,MAIN3.2,SPLUS-s25s14,1.0,,,
792,SPLUS,22.3,-32.227,2000,MAIN3.2,SPLUS-s25s15,1.0,,,
793,SPLUS,23.896,-32.227,2000,MAIN3.2,SPLUS-s25s16,1.0,,,slightly bad class_star
794,SPLUS,25.488000000000003,-32.227,2000,MAIN3.2,SPLUS-s25s17,1.0,,,
795,SPLUS,27.079,-32.227,2000,MAIN3.2,SPLUS-s25s18,1.0,,,
796,SPLUS,28.671,-32.227,2000,MAIN3.2,SPLUS-s25s19,1.0,,,
797,SPLUS,30.267,-32.227,2000,MAIN3.2,SPLUS-s25s20,1.0,,,
798,SPLUS,33.45,-32.227,2000,MAIN3.2,SPLUS-s25s22,1.0,,,
799,SPLUS,9.687999999999999,-33.55,2000,MAIN3.2,SPLUS-s26s07,1.0,,,
800,SPLUS,11.3,-33.55,2000,MAIN3.2,SPLUS-s26s08,1.0,,,weird class_star (no galaxies)
801,SPLUS,12.917,-33.55,2000,MAIN3.2,SPLUS-s26s09,1.0,,,
802,SPLUS,14.529000000000002,-33.55,2000,MAIN3.2,SPLUS-s26s10,1.0,,,
803,SPLUS,16.142,-33.55,2000,MAIN3.2,SPLUS-s26s11,1.0,,,
804,SPLUS,17.758,-33.55,2000,MAIN3.2,SPLUS-s26s12,1.0,,,
805,SPLUS,19.371,-33.55,2000,MAIN3.2,SPLUS-s26s13,1.0,,,
806,SPLUS,20.988000000000003,-33.55,2000,MAIN3.2,SPLUS-s26s14,1.0,,,
807,SPLUS,22.6,-33.55,2000,MAIN3.2,SPLUS-s26s15,1.0,,,bad class_star
808,SPLUS,24.217,-33.55,2000,MAIN3.2,SPLUS-s26s16,1.0,,,larger scatter for r_auto-r_aper
809,SPLUS,25.829,-33.55,2000,MAIN3.2,SPLUS-s26s17,1.0,,,Very weird detection artificial pattern with diagonal lines; slightly bad class_star
810,SPLUS,27.445999999999998,-33.55,2000,MAIN3.2,SPLUS-s26s18,1.0,,,
811,SPLUS,29.058000000000003,-33.55,2000,MAIN3.2,SPLUS-s26s19,1.0,,,
812,SPLUS,30.671,-33.55,2000,MAIN3.2,SPLUS-s26s20,1.0,,,
813,SPLUS,32.288000000000004,-33.55,2000,MAIN3.2,SPLUS-s26s21,1.0,,,
814,SPLUS,33.9,-33.55,2000,MAIN3.2,SPLUS-s26s22,1.0,,,bad class_star
815,SPLUS,35.516999999999996,-33.55,2000,MAIN3.2,SPLUS-s26s23,1.0,,,bad class_star
816,SPLUS,38.746,-33.55,2000,MAIN3.2,SPLUS-s26s25,1.0,,,
817,SPLUS,41.975,-33.55,2000,MAIN3.2,SPLUS-s26s27,1.0,,,
818,SPLUS,9.863,-34.872,2000,MAIN3.2,SPLUS-s27s07,1.0,,,
819,SPLUS,13.15,-34.872,2000,MAIN3.2,SPLUS-s27s09,1.0,,,
820,SPLUS,14.796,-34.872,2000,MAIN3.2,SPLUS-s27s10,1.0,,,
821,SPLUS,16.438,-34.872,2000,MAIN3.2,SPLUS-s27s11,1.0,,,
822,SPLUS,18.083,-34.872,2000,MAIN3.2,SPLUS-s27s12,1.0,,,larger scatter for r_auto-r_aper
823,SPLUS,19.725,-34.872,2000,MAIN3.2,SPLUS-s27s13,1.0,,,larger scatter for r_auto-r_aper
824,SPLUS,21.371,-34.872,2000,MAIN3.2,SPLUS-s27s14,1.0,,,
825,SPLUS,37.808,-34.872,2000,MAIN3.2,SPLUS-s27s24,1.0,,3.0,Atlas_Galex with limited coverage (370 reference stars);
826,SPLUS,41.096000000000004,-34.872,2000,MAIN3.2,SPLUS-s27s26,1.0,,,
827,SPLUS,48.733000000000004,-30.901999999999997,2000,MAIN3.1,SPLUS-s24s32,1.0,,3.0,ATLAS_GALEX small coverage (127 reference stars); large scatter for FWHM_n and r_auto-r_aper
828,SPLUS,50.303999999999995,-30.901999999999997,2000,MAIN3.1,SPLUS-s24s33,1.0,,3.0,ATLAS_GALEX partially covered (428 reference stars); large scatter for FWHM_n and r_auto-r_aper
829,SPLUS,53.45,-30.901999999999997,2000,MAIN3.1,SPLUS-s24s35,1.0,,,
830,SPLUS,61.308,-30.901999999999997,2000,MAIN3.1,SPLUS-s24s40,1.0,,,bad class_star
831,SPLUS,62.883,-30.901999999999997,2000,MAIN3.1,SPLUS-s24s41,1.0,,,large scatter for FWHM_n and r_auto-r_aper
832,SPLUS,66.025,-30.901999999999997,2000,MAIN3.1,SPLUS-s24s43,1.0,,,
833,SPLUS,67.6,-30.901999999999997,2000,MAIN3.1,SPLUS-s24s44,1.0,,,
834,SPLUS,73.888,-30.901999999999997,2000,MAIN3.1,SPLUS-s24s48,1.0,,,large scatter for FWHM_n and r_auto-r_aper
835,SPLUS,46.196000000000005,-32.227,2000,MAIN3.1,SPLUS-s25s30,1.0,,3.0,ATLAS_GALEX partially covered (457 reference stars)
836,SPLUS,47.788000000000004,-32.227,2000,MAIN3.1,SPLUS-s25s31,1.0,,,
837,SPLUS,49.379,-32.227,2000,MAIN3.1,SPLUS-s25s32,1.0,,,
838,SPLUS,50.975,-32.227,2000,MAIN3.1,SPLUS-s25s33,1.0,,,
839,SPLUS,54.158,-32.227,2000,MAIN3.1,SPLUS-s25s35,1.0,,,
840,SPLUS,68.49600000000001,-32.227,2000,MAIN3.1,SPLUS-s25s44,1.0,,,
841,SPLUS,70.08800000000001,-32.227,2000,MAIN3.1,SPLUS-s25s45,1.0,,,
842,SPLUS,73.275,-32.227,2000,MAIN3.1,SPLUS-s25s47,1.0,,,
843,SPLUS,74.867,-32.227,2000,MAIN3.1,SPLUS-s25s48,1.0,,,slightly larger scatter for FWHM_n and r_auto-r_aper
844,SPLUS,45.2,-33.55,2000,MAIN3.1,SPLUS-s26s29,1.0,,,
845,SPLUS,46.817,-33.55,2000,MAIN3.1,SPLUS-s26s30,1.0,,,
846,SPLUS,48.428999999999995,-33.55,2000,MAIN3.1,SPLUS-s26s31,1.0,,,
847,SPLUS,50.04600000000001,-33.55,2000,MAIN3.1,SPLUS-s26s32,1.0,,,bad class_star
848,SPLUS,51.658,-33.55,2000,MAIN3.1,SPLUS-s26s33,1.0,,,
849,SPLUS,53.275,-33.55,2000,MAIN3.1,SPLUS-s26s34,1.0,,,
850,SPLUS,54.888000000000005,-33.55,2000,MAIN3.1,SPLUS-s26s35,1.0,,,slightly bad class_star
851,SPLUS,56.504,-33.55,2000,MAIN3.1,SPLUS-s26s36,2.0,,,slightly large scatter for r_auto-r_aper
852,SPLUS,59.729,-33.55,2000,MAIN3.1,SPLUS-s26s38,1.0,,,
853,SPLUS,62.958,-33.55,2000,MAIN3.1,SPLUS-s26s40,1.0,,3.0,ATLAS_GALEX small coverage (121 reference stars); large scatter for FWHM_n and r_auto-r_aper
854,SPLUS,64.575,-33.55,2000,MAIN3.1,SPLUS-s26s41,3.0,,3.0,
855,SPLUS,66.188,-33.55,2000,MAIN3.1,SPLUS-s26s42,1.0,,3.0,ATLAS_GALEX small coverage (211 reference stars); large scatter for FWHM_n and r_auto-r_aper; Very bright star in the image
856,SPLUS,67.804,-33.55,2000,MAIN3.1,SPLUS-s26s43,1.0,,,
857,SPLUS,69.417,-33.55,2000,MAIN3.1,SPLUS-s26s44,1.0,,,
858,SPLUS,71.033,-33.55,2000,MAIN3.1,SPLUS-s26s45,1.0,,,
859,SPLUS,74.258,-33.55,2000,MAIN3.1,SPLUS-s26s47,1.0,,,
860,SPLUS,52.604,-34.872,2000,MAIN3.1,SPLUS-s27s33,1.0,,,
861,SPLUS,54.246,-34.872,2000,MAIN3.1,SPLUS-s27s34,1.0,,,
862,SPLUS,55.891999999999996,-34.872,2000,MAIN3.1,SPLUS-s27s35,1.0,,,Extremely bad class_star
863,SPLUS,57.533,-34.872,2000,MAIN3.1,SPLUS-s27s36,1.0,,,
864,SPLUS,59.178999999999995,-34.872,2000,MAIN3.1,SPLUS-s27s37,1.0,,,
865,SPLUS,60.821000000000005,-34.872,2000,MAIN3.1,SPLUS-s27s38,1.0,,,
866,SPLUS,62.467,-34.872,2000,MAIN3.1,SPLUS-s27s39,1.0,,3.0,ATLAS_GALEX partially covered (424 reference stars)
867,SPLUS,64.108,-34.872,2000,MAIN3.1,SPLUS-s27s40,3.0,,3.0,
868,SPLUS,65.75399999999999,-34.872,2000,MAIN3.1,SPLUS-s27s41,1.0,,3.0,ATLAS_GALEX small coverage (231 reference stars)
869,SPLUS,67.396,-34.872,2000,MAIN3.1,SPLUS-s27s42,1.0,,,
870,SPLUS,69.042,-34.872,2000,MAIN3.1,SPLUS-s27s43,1.0,,,large scatter for FWHM_n and r_auto-r_aper
871,SPLUS,70.683,-34.872,2000,MAIN3.1,SPLUS-s27s44,1.0,,,
872,SPLUS,51.667,-36.191,2000,MAIN3.1,SPLUS-s28s32,1.0,,,Large number of detections on the left side of CCD
873,SPLUS,53.333,-36.191,2000,MAIN3.1,SPLUS-s28s33,1.0,,,
874,SPLUS,55.0,-36.191,2000,MAIN3.1,SPLUS-s28s34,1.0,,,
875,SPLUS,56.667,-36.191,2000,MAIN3.1,SPLUS-s28s35,1.0,,,
876,SPLUS,58.333,-36.191,2000,MAIN3.1,SPLUS-s28s36,1.0,,,
877,SPLUS,60.0,-36.191,2000,MAIN3.1,SPLUS-s28s37,1.0,,,slightly bad class_star
878,SPLUS,61.667,-36.191,2000,MAIN3.1,SPLUS-s28s38,1.0,,,slightly large scatter for FWHM_n and r_auto-r_aper
879,SPLUS,63.333,-36.191,2000,MAIN3.1,SPLUS-s28s39,1.0,,,slightly large scatter for FWHM_n and r_auto-r_aper
880,SPLUS,65.0,-36.191,2000,MAIN3.1,SPLUS-s28s40,1.0,,,slightly bad class_star
881,SPLUS,66.667,-36.191,2000,MAIN3.1,SPLUS-s28s41,1.0,,,
882,SPLUS,68.333,-36.191,2000,MAIN3.1,SPLUS-s28s42,1.0,,,slightly bad class_star
883,SPLUS,70.0,-36.191,2000,MAIN3.1,SPLUS-s28s43,1.0,,,
884,SPLUS,71.667,-36.191,2000,MAIN3.1,SPLUS-s28s44,1.0,,,ATLAS_GALEX partially covered (567 reference stars)
885,SPLUS,73.333,-36.191,2000,MAIN3.1,SPLUS-s28s45,1.0,,,
886,SPLUS,50.942,-37.509,2000,MAIN3.1,SPLUS-s29s31,1.0,,,bad class_star
887,SPLUS,52.641999999999996,-37.509,2000,MAIN3.1,SPLUS-s29s32,1.0,,,
888,SPLUS,54.342,-37.509,2000,MAIN3.1,SPLUS-s29s33,1.0,,,
889,SPLUS,56.038000000000004,-37.509,2000,MAIN3.1,SPLUS-s29s34,1.0,,,
890,SPLUS,57.738,-37.509,2000,MAIN3.1,SPLUS-s29s35,1.0,,,slightly large scatter for FWHM_n and r_auto-r_aper
891,SPLUS,59.433,-37.509,2000,MAIN3.1,SPLUS-s29s36,1.0,,,slightly large scatter for FWHM_n and r_auto-r_aper
892,SPLUS,61.133,-37.509,2000,MAIN3.1,SPLUS-s29s37,1.0,,,slightly large scatter for FWHM_n and r_auto-r_aper
893,SPLUS,62.82899999999999,-37.509,2000,MAIN3.1,SPLUS-s29s38,1.0,,,
894,SPLUS,64.529,-37.509,2000,MAIN3.1,SPLUS-s29s39,1.0,,,
895,SPLUS,66.225,-37.509,2000,MAIN3.1,SPLUS-s29s40,1.0,,,slightly large scatter for FWHM_n and r_auto-r_aper
896,SPLUS,67.925,-37.509,2000,MAIN3.1,SPLUS-s29s41,1.0,,,
897,SPLUS,69.62100000000001,-37.509,2000,MAIN3.1,SPLUS-s29s42,1.0,,,ATLAS_GALEX partially covered (585 reference stars)
898,SPLUS,71.321,-37.509,2000,MAIN3.1,SPLUS-s29s43,1.0,,3.0,ATLAS_GALEX small coverage (296 reference stars)
899,SPLUS,73.021,-37.509,2000,MAIN3.1,SPLUS-s29s44,1.0,,,
900,SPLUS,58.567,-38.824,2000,MAIN3.1,SPLUS-s30s35,1.0,,,ATLAS_GALEX partially covered (500 reference stars)
901,SPLUS,60.288000000000004,-38.824,2000,MAIN3.1,SPLUS-s30s36,1.0,,,ATLAS_GALEX partially covered (625 reference stars)
902,SPLUS,62.008,-38.824,2000,MAIN3.1,SPLUS-s30s37,1.0,,,slightly large scatter for FWHM_n and r_auto-r_aper
903,SPLUS,63.733000000000004,-38.824,2000,MAIN3.1,SPLUS-s30s38,1.0,,,slightly large scatter for FWHM_n and r_auto-r_aper
904,SPLUS,65.454,-38.824,2000,MAIN3.1,SPLUS-s30s39,1.0,,,
905,SPLUS,67.175,-38.824,2000,MAIN3.1,SPLUS-s30s40,1.0,,,
906,SPLUS,68.9,-38.824,2000,MAIN3.1,SPLUS-s30s41,1.0,,,slightly bad class_star
907,SPLUS,70.62100000000001,-38.824,2000,MAIN3.1,SPLUS-s30s42,1.0,,,
908,SPLUS,72.346,-38.824,2000,MAIN3.1,SPLUS-s30s43,1.0,,,
909,SPLUS,59.708,-40.138000000000005,2000,MAIN3.1,SPLUS-s31s35,1.0,,,ATLAS_GALEX partially covered (513 reference stars)
910,SPLUS,61.463,-40.138000000000005,2000,MAIN3.1,SPLUS-s31s36,1.0,,,
911,SPLUS,63.221000000000004,-40.138000000000005,2000,MAIN3.1,SPLUS-s31s37,1.0,,,slightly large scatter for FWHM_n and r_auto-r_aper
912,SPLUS,64.975,-40.138000000000005,2000,MAIN3.1,SPLUS-s31s38,1.0,,,slightly large scatter for FWHM_n and r_auto-r_aper; ATLAS_GALEX partially covered (538 reference stars)
913,SPLUS,66.733,-40.138000000000005,2000,MAIN3.1,SPLUS-s31s39,1.0,,,bad class_star; 
914,SPLUS,68.488,-40.138000000000005,2000,MAIN3.1,SPLUS-s31s40,1.0,,,slightly large scatter for FWHM_n and r_auto-r_aper
915,SPLUS,70.24600000000001,-40.138000000000005,2000,MAIN3.1,SPLUS-s31s41,1.0,,,
916,SPLUS,72.0,-40.138000000000005,2000,MAIN3.1,SPLUS-s31s42,1.0,,,
917,SPLUS,64.479,-41.449,2000,MAIN3.1,SPLUS-s32s37,1.0,,,large scatter for FWHM_n and r_auto-r_aper
918,SPLUS,66.267,-41.449,2000,MAIN3.1,SPLUS-s32s38,1.0,,,large scatter for FWHM_n and r_auto-r_aper
919,SPLUS,68.058,-41.449,2000,MAIN3.1,SPLUS-s32s39,1.0,,,slightly large scatter for FWHM_n and r_auto-r_aper
920,SPLUS,69.85,-41.449,2000,MAIN3.1,SPLUS-s32s40,1.0,,3.0,ATLAS_GALEX small coverage (225 reference stars)
921,SPLUS,71.642,-41.449,2000,MAIN3.1,SPLUS-s32s41,1.0,,3.0,bad class_star; ATLAS_GALEX partially covered (405 reference stars)
922,SPLUS,63.958,-42.758,2000,MAIN3.1,SPLUS-s33s36,1.0,,,large scatter for FWHM_n and r_auto-r_aper; bright star in the image
923,SPLUS,65.788,-42.758,2000,MAIN3.1,SPLUS-s33s37,1.0,,,slightly large scatter for FWHM_n and r_auto-r_aper
924,SPLUS,67.613,-42.758,2000,MAIN3.1,SPLUS-s33s38,1.0,,,large scatter for  r_auto-r_aper
925,SPLUS,69.442,-42.758,2000,MAIN3.1,SPLUS-s33s39,1.0,,,ATLAS_GALEX partially covered (585 reference stars)
926,SPLUS,71.271,-42.758,2000,MAIN3.1,SPLUS-s33s40,1.0,,,ATLAS_GALEX partially covered (583 reference stars)
927,SPLUS,73.096,-42.758,2000,MAIN3.1,SPLUS-s33s41,1.0,,,
928,SPLUS,67.15,-44.065,2000,MAIN3.1,SPLUS-s34s37,3.0,,3.0,
929,SPLUS,69.017,-44.065,2000,MAIN3.1,SPLUS-s34s38,1.0,,,slightly large scatter for FWHM_n and r_auto-r_aper; ATLAS_GALEX partially covered (393 reference stars)
930,SPLUS,70.87899999999999,-44.065,2000,MAIN3.1,SPLUS-s34s39,1.0,,,
931,SPLUS,72.74600000000001,-44.065,2000,MAIN3.1,SPLUS-s34s40,1.0,,,
932,SPLUS,74.613,-44.065,2000,MAIN3.1,SPLUS-s34s41,1.0,,,
933,SPLUS,68.571,-45.37,2000,MAIN3.1,SPLUS-s35s37,1.0,,3.0,ATLAS_GALEX small coverage (147 reference stars)
934,SPLUS,72.37899999999999,-45.37,2000,MAIN3.1,SPLUS-s35s39,1.0,,,slightly large scatter for FWHM_n and r_auto-r_aper
935,SPLUS,74.288,-45.37,2000,MAIN3.1,SPLUS-s35s40,1.0,,,
936,SPLUS,68.479,-46.672,2000,MAIN3.1,SPLUS-s36s36,1.0,,,slightly large scatter for FWHM_n and r_auto-r_aper
937,SPLUS,70.433,-46.672,2000,MAIN3.1,SPLUS-s36s37,1.0,,,
938,SPLUS,72.392,-46.672,2000,MAIN3.1,SPLUS-s36s38,1.0,,,
939,SPLUS,74.346,-46.672,2000,MAIN3.1,SPLUS-s36s39,1.0,,,slightly large scatter for FWHM_n and r_auto-r_aper
940,SPLUS,70.0,-47.971000000000004,2000,MAIN3.1,SPLUS-s37s36,1.0,,,
941,SPLUS,72.0,-47.971000000000004,2000,MAIN3.1,SPLUS-s37s37,1.0,,,
942,SPLUS,74.0,-47.971000000000004,2000,MAIN3.1,SPLUS-s37s38,1.0,,,
943,SPLUS,71.592,-49.268,2000,MAIN3.1,SPLUS-s38s36,1.0,,,slightly bad class_star;
944,SPLUS,73.638,-49.268,2000,MAIN3.1,SPLUS-s38s37,1.0,,,
945,SPLUS,73.683,-50.563,2000,MAIN3.1,SPLUS-s39s36,1.0,,,
946,SPLUS,73.733,-51.853,2000,MAIN3.1,SPLUS-s40s35,1.0,,,
947,HYDRA-D,158.35399999999998,-34.635,2000,HYDRA,HYDRA-D-0001,,,,
948,HYDRA-D,156.679,-34.632,2000,HYDRA,HYDRA-D-0002,,,,
949,HYDRA-D,158.36700000000002,-36.005,2000,HYDRA,HYDRA-D-0003,,,,
950,HYDRA-D,156.667,-36.008,2000,HYDRA,HYDRA-D-0004,,,,
951,HYDRA,150.77100000000002,-23.909000000000002,2000,HYDRA,HYDRA-0011,1.0,,,
952,HYDRA,152.308,-23.909000000000002,2000,HYDRA,HYDRA-0012,1.0,,,
953,HYDRA,153.846,-23.909000000000002,2000,HYDRA,HYDRA-0013,1.0,,,large scatter for FWHM_n 
954,HYDRA,155.38299999999998,-23.909000000000002,2000,HYDRA,HYDRA-0014,1.0,,,ATLAS_GALEX partially covered (738 reference stars)
955,HYDRA,156.925,-23.909000000000002,2000,HYDRA,HYDRA-0015,1.0,,,ATLAS_GALEX partially covered (1169 reference stars)
956,HYDRA,158.463,-23.909000000000002,2000,HYDRA,HYDRA-0016,1.0,,,slightly bad class_star
957,HYDRA,160.0,-23.909000000000002,2000,HYDRA,HYDRA-0017,1.0,,,
958,HYDRA,161.53799999999998,-23.909000000000002,2000,HYDRA,HYDRA-0018,1.0,,,Very bad class star
959,HYDRA,163.075,-23.909000000000002,2000,HYDRA,HYDRA-0019,1.0,,,
960,HYDRA,164.61700000000002,-23.909000000000002,2000,HYDRA,HYDRA-0020,1.0,,,
961,HYDRA,151.171,-25.3,2000,HYDRA,HYDRA-0021,1.0,,,slightly bad class_star
962,HYDRA,152.72899999999998,-25.3,2000,HYDRA,HYDRA-0022,1.0,,,
963,HYDRA,154.28799999999998,-25.3,2000,HYDRA,HYDRA-0023,1.0,,,
964,HYDRA,155.846,-25.3,2000,HYDRA,HYDRA-0024,1.0,,,ATLAS_GALEX partially covered (1283 reference stars); slightly bad class_star
965,HYDRA,157.404,-25.3,2000,HYDRA,HYDRA-0025,1.0,,,
966,HYDRA,158.963,-25.3,2000,HYDRA,HYDRA-0026,1.0,,,
967,HYDRA,160.52100000000002,-25.3,2000,HYDRA,HYDRA-0027,1.0,,,
968,HYDRA,162.079,-25.3,2000,HYDRA,HYDRA-0028,1.0,,,
969,HYDRA,163.638,-25.3,2000,HYDRA,HYDRA-0029,1.0,,,
970,HYDRA,150.0,-26.69,2000,HYDRA,HYDRA-0030,1.0,,,slightly bad class_star
971,HYDRA,151.579,-26.69,2000,HYDRA,HYDRA-0031,1.0,,,
972,HYDRA,153.158,-26.69,2000,HYDRA,HYDRA-0032,1.0,,,slightly bad class_star
973,HYDRA,154.738,-26.69,2000,HYDRA,HYDRA-0033,1.0,,,
974,HYDRA,156.317,-26.69,2000,HYDRA,HYDRA-0034,1.0,,,
975,HYDRA,157.89600000000002,-26.69,2000,HYDRA,HYDRA-0035,1.0,,,
976,HYDRA,159.475,-26.69,2000,HYDRA,HYDRA-0036,1.0,,,ATLAS_GALEX partially covered (1312 reference stars)
977,HYDRA,161.054,-26.69,2000,HYDRA,HYDRA-0037,1.0,,,
978,HYDRA,162.63299999999998,-26.69,2000,HYDRA,HYDRA-0038,1.0,,,ATLAS_GALEX partially covered (1130 reference stars)
979,HYDRA,164.213,-26.69,2000,HYDRA,HYDRA-0039,1.0,,,ATLAS_GALEX  small coverage (555 reference stars)
980,HYDRA,151.329,-28.076999999999998,2000,HYDRA,HYDRA-0040,1.0,,,slightly bad class_star
981,HYDRA,152.921,-28.076999999999998,2000,HYDRA,HYDRA-0041,1.0,,,slightly bad class_star
982,HYDRA,154.513,-28.076999999999998,2000,HYDRA,HYDRA-0042,1.0,,,
983,HYDRA,156.10399999999998,-28.076999999999998,2000,HYDRA,HYDRA-0043,1.0,,,slightly bad class_star
984,HYDRA,157.7,-28.076999999999998,2000,HYDRA,HYDRA-0044,1.0,,,
985,HYDRA,159.292,-28.076999999999998,2000,HYDRA,HYDRA-0045,1.0,,,
986,HYDRA,160.88299999999998,-28.076999999999998,2000,HYDRA,HYDRA-0046,1.0,,,
987,HYDRA,162.47899999999998,-28.076999999999998,2000,HYDRA,HYDRA-0047,1.0,,,
988,HYDRA,164.071,-28.076999999999998,2000,HYDRA,HYDRA-0048,1.0,,,ATLAS_GALEX partially covered (1795 reference stars)
989,HYDRA,150.13299999999998,-29.463,2000,HYDRA,HYDRA-0049,1.0,,,
990,HYDRA,151.75,-29.463,2000,HYDRA,HYDRA-0050,1.0,,,
991,HYDRA,153.363,-29.463,2000,HYDRA,HYDRA-0051,1.0,,,
992,HYDRA,154.97899999999998,-29.463,2000,HYDRA,HYDRA-0052,1.0,,,slightly bad class_star
993,HYDRA,156.592,-29.463,2000,HYDRA,HYDRA-0053,1.0,,,ATLAS_GALEX partially covered (1894 reference stars)
994,HYDRA,158.208,-29.463,2000,HYDRA,HYDRA-0054,1.0,,,ATLAS_GALEX partially covered (1851 reference stars); slightly bad class_star
995,HYDRA,159.821,-29.463,2000,HYDRA,HYDRA-0055,1.0,,,
996,HYDRA,161.433,-29.463,2000,HYDRA,HYDRA-0056,1.0,,,
997,HYDRA,163.05,-29.463,2000,HYDRA,HYDRA-0057,1.0,,,slightly bad class_star
998,HYDRA,164.66299999999998,-29.463,2000,HYDRA,HYDRA-0058,1.0,,,
999,HYDRA,150.546,-30.846999999999998,2000,HYDRA,HYDRA-0059,1.0,,,ATLAS_GALEX partially covered (2010 reference stars)
1000,HYDRA,152.183,-30.846999999999998,2000,HYDRA,HYDRA-0060,1.0,,,ATLAS_GALEX partially covered (1878 reference stars)
1001,HYDRA,153.817,-30.846999999999998,2000,HYDRA,HYDRA-0061,1.0,,,ATLAS_GALEX partially covered (1830 reference stars)
1002,HYDRA,155.454,-30.846999999999998,2000,HYDRA,HYDRA-0062,1.0,,,
1003,HYDRA,157.092,-30.846999999999998,2000,HYDRA,HYDRA-0063,1.0,,,ATLAS_GALEX  very small coverage (651 reference stars)
1004,HYDRA,158.72899999999998,-30.846999999999998,2000,HYDRA,HYDRA-0064,1.0,,,ATLAS_GALEX partially covered (1632 reference stars)
1005,HYDRA,160.363,-30.846999999999998,2000,HYDRA,HYDRA-0065,1.0,,,
1006,HYDRA,162.0,-30.846999999999998,2000,HYDRA,HYDRA-0066,1.0,,,ATLAS_GALEX partially covered (1408 reference stars)
1007,HYDRA,163.638,-30.846999999999998,2000,HYDRA,HYDRA-0067,1.0,,,slightly bad class_star
1008,HYDRA,150.967,-32.229,2000,HYDRA,HYDRA-0068,1.0,,,ATLAS_GALEX partially covered (2175 reference stars)
1009,HYDRA,152.625,-32.229,2000,HYDRA,HYDRA-0069,1.0,,,ATLAS_GALEX partially covered (1946 reference stars)
1010,HYDRA,154.28799999999998,-32.229,2000,HYDRA,HYDRA-0070,,,,
1011,HYDRA,155.946,-32.229,2000,HYDRA,HYDRA-0071,,,,
1012,HYDRA,157.60399999999998,-32.229,2000,HYDRA,HYDRA-0072,,,,
1013,HYDRA,159.263,-32.229,2000,HYDRA,HYDRA-0073,,,,
1014,HYDRA,160.921,-32.229,2000,HYDRA,HYDRA-0074,,,,
1015,HYDRA,162.579,-32.229,2000,HYDRA,HYDRA-0075,,,,
1016,HYDRA,164.24200000000002,-32.229,2000,HYDRA,HYDRA-0076,,,,
1017,HYDRA,150.421,-33.609,2000,HYDRA,HYDRA-0077,,,,
1018,HYDRA,152.113,-33.609,2000,HYDRA,HYDRA-0078,,,,
1019,HYDRA,153.804,-33.609,2000,HYDRA,HYDRA-0079,,,,
1020,HYDRA,155.49200000000002,-33.609,2000,HYDRA,HYDRA-0080,,,,
1021,HYDRA,157.183,-33.609,2000,HYDRA,HYDRA-0081,,,,
1022,HYDRA,158.875,-33.609,2000,HYDRA,HYDRA-0082,,,,
1023,HYDRA,160.563,-33.609,2000,HYDRA,HYDRA-0083,,,,
1024,HYDRA,162.254,-33.609,2000,HYDRA,HYDRA-0084,,,,
1025,HYDRA,163.942,-33.609,2000,HYDRA,HYDRA-0085,,,,
1026,HYDRA,150.858,-34.986999999999995,2000,HYDRA,HYDRA-0086,,,,
1027,HYDRA,152.571,-34.986999999999995,2000,HYDRA,HYDRA-0087,,,,
1028,HYDRA,154.28799999999998,-34.986999999999995,2000,HYDRA,HYDRA-0088,,,,
1029,HYDRA,156.0,-34.986999999999995,2000,HYDRA,HYDRA-0089,,,,
1030,HYDRA,159.429,-34.986999999999995,2000,HYDRA,HYDRA-0091,,,,
1031,HYDRA,161.142,-34.986999999999995,2000,HYDRA,HYDRA-0092,,,,
1032,HYDRA,162.858,-34.986999999999995,2000,HYDRA,HYDRA-0093,,,,
1033,HYDRA,164.571,-34.986999999999995,2000,HYDRA,HYDRA-0094,,,,
1034,HYDRA,151.304,-36.363,2000,HYDRA,HYDRA-0095,,,,
1035,HYDRA,153.042,-36.363,2000,HYDRA,HYDRA-0096,,,,
